10100124659200903,3.85,
10100124659200905,-16921.79,-421.79
10100124659200906,-27091.92,-6151.77
10100124659200907,-26344.26,2.67
10100124659200908,-28287.36,
10100124659200909,3.12,
10100124659200910,-39502.08,57.92
10100124659200911,-15585.54,
10100124659200912,-6010.21,
10100124659201001,0.12,
10100124659201003,-3281.77,6.23
10100124659201004,2.83,
10100124659201005,-24637.79,12.21
10100124659201006,-11047.37,2.63
10100124659201007,-20708.83,-15708.83
10100124659201008,-26199.69,-20859.69
10100124659201009,-14998.29,
10100124659201010,-16321.27,6.09
10100124659201011,-23403.1,0.9
10100124659201012,-563.1,
10100124659201103,47.17,
10100124659201104,-15882.24,0.0
10100124659201105,-1206.12,3.88
10100124659201106,-74077.17,
10100124659201107,-76156.52,-28262.27
10100124659201108,-20455.87,
10100124659201109,-45492.92,
10100124659201110,-28289.62,
10100124659201111,-33456.55,
10100124744200801,657.38,
10100124744200802,657.38,
10100124744200803,-17005.03,657.38
10100124744200804,-46439.12,657.38
10100124744200805,-28389.14,
10100124744200806,-44258.33,568.86
10100124744200807,-33792.7,
10100124744200808,568.86,
10100124744200809,568.86,
10100124744200810,-34778.75,568.86
10100124744200811,568.86,
10100124744200812,568.86,
10100124744200901,-10597.3,
10100124744200902,-8252.67,
10100124744200903,333.28,
10100124744200904,333.28,
10100124744200905,-7498.62,
10100124744200906,-5756.7,0.0
10100124744200907,-1197.0,
10100124744200909,14.42,
10100124744201012,0.0,
10100124746200804,-93520.59,
10100124746200805,-102848.72,-69313.87
10100124746200806,-259963.23,-73072.81
10100124746200807,-80588.28,
10100124746200808,-84901.18,
10100124746200809,-199279.61,
10100124746200810,-208764.48,
10100124746200811,-220872.09,
10100124746200812,-231805.25,
10100124746200901,-233838.25,
10100124746200904,-310270.0,
10100124746200905,-454186.73,-231801.73
10100124746200906,-400963.51,-231801.51
10100124746200907,-390631.96,-231800.96
10100124746200908,-359200.41,-231800.41
10100124746200909,-380162.26,
10100124746200910,-536143.89,-387781.89
10100124746200911,-231799.89,
10100124746200912,-122179.1,
10100124746201003,-151919.64,
10100124746201004,-276158.46,
10100124746201005,-278072.22,-228072.22
10100124746201006,-290688.75,-122178.89
10100124746201007,-320278.71,
10100124746201008,-333093.93,
10100124746201009,-292265.91,
10100124746201010,-149271.91,
10100124746201011,-216757.78,-199357.78
10100124746201012,-122167.78,
10100124746201104,-122167.31,
10100124746201105,-218495.26,-122145.26
10100124746201106,-272844.01,
10100124746201107,-226173.44,-196473.44
10100124746201108,7108.16,
10100124746201109,-115631.07,
10100124747201108,0.0,
10100124748200801,15587.85,
10100124748200802,88.34,
10100124748200803,88.34,
10100124748200804,88.34,
10100124748200805,88.34,
10100124748200806,-18908.68,0.0
10100124748200807,0.0,
10100124748200808,0.0,
10100124748200809,0.0,
10100124748200810,0.0,
10100124748200811,0.0,
10100124748200812,0.41,
10100124748200901,0.0,
10100124748200902,0.0,
10100124748200903,0.0,
10100124748200904,0.0,
10100124748200905,0.0,
10100124748200906,0.0,
10100124748200907,0.0,
10100124748200908,0.0,
10100124748200909,0.0,
10100124748200910,0.0,
10100124748200911,0.0,
10100124748200912,73.82,
10100124748201001,0.0,
10100124748201002,-8915.93,0.07
10100124748201003,0.0,
10100124748201004,0.0,
10100124748201005,0.0,
10100124748201006,-32209.38,0.0
10100124748201007,0.0,
10100124748201008,0.0,
10100124748201009,0.0,
10100124748201010,-25434.68,0.0
10100124748201011,0.0,
10100124748201012,0.0,
10100124748201101,-4666.77,
10100124748201103,0.0,
10100124748201104,0.0,
10100124748201105,-17846.47,0.0
10100124748201106,0.0,
10100124748201107,-20591.53,0.0
10100124748201108,0.0,
10100124748201109,0.0,
10100124748201110,0.0,
10100124749200801,1480.85,
10100124749200802,-36886.02,1480.85
10100124749200803,1480.85,
10100124749200804,-29351.91,
10100124749200805,30935.89,
10100124749200806,1483.22,
10100124749200807,1483.22,
10100124749200808,1483.23,
10100124749200809,1483.23,
10100124749200810,483.23,
10100124749200811,483.23,
10100124749200812,11813.65,
10100124749200901,-6178.55,0.0
10100124749200902,0.0,
10100124749200903,-27427.45,
10100124749200904,0.0,
10100124749200905,0.0,
10100124749200906,0.0,
10100124749200907,0.0,
10100124749200908,-48075.54,0.0
10100124749200909,0.0,
10100124749200910,0.0,
10100124749200911,-33669.98,-11544.24
10100124749200912,-14620.1,
10100124749201001,14293.55,
10100124749201002,-9057.94,5437.46
10100124749201003,-16729.74,-9372.44
10100124749201004,-16932.19,0.0
10100124749201005,-20898.81,-13452.01
10100124749201006,-25097.86,-8421.45
10100124749201007,-26228.1,609.68
10100124749201008,-40324.54,-33410.78
10100124749201009,-33665.22,
10100124749201010,-40656.2,
10100124749201011,-18812.24,
10100124749201012,-32719.55,
10100124749201101,18430.04,
10100124749201102,-16145.3,11370.85
10100124749201103,-23751.48,0.0
10100124749201104,-16004.84,
10100124749201105,-17604.53,
10100124749201106,-38497.89,-29347.7
10100124749201107,-37956.76,-9682.97
10100124749201108,-40842.39,-12684.46
10100124749201109,-45618.93,-12200.97
10100124749201110,-47737.97,-35812.34
10100124749201111,-35812.34,
10100124750201108,0.0,
10100124753200801,0.0,
10100124753200802,0.0,
10100124753200803,0.0,
10100124753200804,0.0,
10100124753200805,2320.0,
10100124753200806,0.0,
10100124753200807,0.0,
10100124753200808,0.0,
10100124753200809,0.0,
10100124753200810,0.0,
10100124753200811,0.0,
10100124753200812,0.0,
10100124753200901,-9685.77,0.0
10100124753200902,-12158.43,0.0
10100124753200903,0.26,
10100124753200904,0.26,
10100124753200905,0.0,
10100124753200906,0.0,
10100124753200907,12222.37,
10100124753200908,0.0,
10100124753200909,0.0,
10100124753200910,0.0,
10100124753200911,0.0,
10100124753200912,0.0,
10100124753201001,-9586.35,0.0
10100124753201002,-10073.03,0.0
10100124753201003,0.0,
10100124753201004,0.54,
10100124753201005,-14646.94,0.0
10100124753201006,-15205.78,0.0
10100124753201007,-16662.05,
10100124753201008,15410.38,
10100124753201009,-12751.38,
10100124753201010,-13108.64,
10100124753201011,0.0,
10100124753201012,0.0,
10100124753201101,0.0,
10100124753201102,0.27,
10100124753201103,0.51,
10100124753201104,0.06,
10100124753201105,-11579.17,
10100124753201106,11065.11,
10100124753201107,0.47,
10100124753201108,0.0,
10100124753201109,0.0,
10100124753201110,0.0,
10100124754200801,0.0,
10100124754200802,-2754.07,0.0
10100124754200803,-36903.1,
10100124754200804,-32859.62,0.0
10100124754200805,-54378.53,0.0
10100124754200806,-51189.16,-21189.16
10100124754200807,-55694.67,0.0
10100124754200808,-64993.83,0.0
10100124754200809,0.0,
10100124754200810,0.0,
10100124754200811,-60886.78,30000.0
10100124754200812,0.0,
10100124754200901,-84039.32,
10100124754200902,-49698.0,
10100124754200903,-77906.98,-27906.98
10100124754200904,-59637.6,0.0
10100124754200905,-69481.09,-54890.24
10100124754200906,-114200.46,0.0
10100124754200907,-54667.8,0.0
10100124754200908,-64428.91,0.0
10100124754200909,0.0,
10100124754200910,0.0,
10100124754200911,0.0,
10100124754200912,-4747.69,
10100124754201001,-126255.03,
10100124754201002,-199903.79,
10100124754201003,-263208.3,-82378.02
10100124754201004,-182470.05,
10100124754201005,-266876.07,
10100124754201006,-335647.7,
10100124754201007,-79052.37,
10100124754201008,-168859.13,
10100124754201009,-241434.88,
10100124754201010,-19169.72,
10100124754201011,-114397.08,0.0
10100124754201012,0.0,
10100124754201101,-84406.02,
10100124754201102,-137012.28,
10100124754201103,-89556.02,
10100124754201104,-158743.09,
10100124754201105,-237763.1,
10100124754201106,-289300.57,
10100124754201107,-171739.02,0.0
10100124754201108,-29586.59,
10100124754201109,-18852.21,
10100124754201110,0.0,
10100124755200801,0.0,
10100124755200802,-17715.77,0.0
10100124755200803,-4404.1,
10100124755200804,-10342.38,0.0
10100124755200805,-26660.25,0.0
10100124755200806,-21328.2,
10100124755200807,-18407.32,0.0
10100124755200808,-18407.32,0.0
10100124755200809,0.0,
10100124755200810,0.0,
10100124755200811,0.0,
10100124755200812,0.0,
10100124755200901,-42704.57,
10100124755200902,-8540.91,
10100124755200903,-25622.74,
10100124755200904,-17105.46,-6205.18
10100124755200905,-14519.56,
10100124755200906,-25622.74,0.0
10100124755200907,-17278.78,0.0
10100124755200908,-20583.28,0.0
10100124755200909,0.0,
10100124755200910,0.0,
10100124755200911,0.0,
10100124755200912,0.0,
10100124755201001,-49648.58,
10100124755201002,-184557.82,
10100124755201003,-204535.82,
10100124755201004,-221785.89,
10100124755201005,-232974.4,
10100124755201006,-245639.23,
10100124755201007,-24748.67,
10100124755201008,-66586.21,
10100124755201009,-106376.12,
10100124755201010,0.0,
10100124755201011,-40671.17,0.0
10100124755201012,-43646.1,
10100124755201101,-55550.87,
10100124755201102,-88514.57,
10100124755201103,-39734.55,
10100124755201104,-69493.94,
10100124755201105,-99253.33,-59518.78
10100124755201106,-89278.17,
10100124755201107,-29759.39,0.0
10100124755201108,-19839.59,
10100124755201109,-39679.18,
10100124755201110,0.0,
10100124759200801,1022.12,
10100124759200802,-11620.0,0.0
10100124759200803,-11620.0,
10100124759200804,-11620.0,0.0
10100124759200805,-11620.0,0.0
10100124759200806,-11620.0,
10100124759200807,-15770.0,0.0
10100124759200808,-15770.0,0.0
10100124759200809,0.0,
10100124759200810,0.0,
10100124759200811,0.0,
10100124759200812,0.0,
10100124759200901,-15770.0,
10100124759200902,-15770.0,
10100124759200903,-23940.0,
10100124759200904,-23940.0,
10100124759200905,-23940.0,
10100124759200906,-38731.04,0.0
10100124759200907,-27740.0,0.0
10100124759200908,-27740.0,0.0
10100124759200909,-21192.67,0.0
10100124759200910,0.0,
10100124759200911,0.0,
10100124759200912,0.0,
10100124759201001,-27740.0,
10100124759201002,-55480.0,
10100124759201003,-83220.0,
10100124759201004,-110960.0,
10100124759201005,-138700.0,
10100124759201006,-166440.0,
10100124759201007,-27740.0,
10100124759201008,-55480.0,
10100124759201009,-83220.0,
10100124759201010,0.0,
10100124759201011,-27740.0,0.0
10100124759201012,0.0,
10100124759201101,-27740.0,
10100124759201102,-55480.0,
10100124759201103,-27740.0,
10100124759201104,-55480.0,
10100124759201105,-83220.0,-55480.0
10100124759201106,-83220.0,
10100124759201107,-27740.0,0.0
10100124759201108,-27740.0,
10100124759201109,-35066.59,
10100124759201110,0.0,
10100124760200801,-25817.88,
10100124760200802,-94234.1,0.0
10100124760200803,-75354.51,0.0
10100124760200804,-90097.79,0.0
10100124760200805,-78171.4,0.0
10100124760200806,-90639.19,0.0
10100124760200807,0.0,
10100124760200808,-107204.57,-106375.72
10100124760200809,0.0,
10100124760200810,0.0,
10100124760200811,-76782.83,32330.39
10100124760200812,0.0,
10100124760200901,-149256.76,
10100124760200902,-85409.15,
10100124760200903,-64329.36,
10100124760200904,-89679.61,-39679.61
10100124760200905,-85409.15,0.0
10100124760200906,-85881.83,0.0
10100124760200907,-85881.83,0.0
10100124760200908,-90051.84,0.0
10100124760200909,0.0,
10100124760200910,0.0,
10100124760200911,0.0,
10100124760200912,0.0,
10100124760201001,-139773.03,0.0
10100124760201002,-90176.15,
10100124760201003,-184861.11,-58549.25
10100124760201004,-153234.21,
10100124760201005,-247919.17,
10100124760201006,-333705.04,
10100124760201007,-91103.65,
10100124760201008,-194783.93,
10100124760201009,-298629.99,
10100124760201010,-4508.81,
10100124760201011,-76649.73,0.0
10100124760201012,524.05,
10100124760201101,-35546.41,
10100124760201102,-98669.71,
10100124760201103,-76125.68,
10100124760201104,-134821.28,
10100124760201105,-202453.39,-125803.66
10100124760201106,-90428.19,
10100124760201107,-58938.9,0.0
10100124760201108,-55235.78,-5235.78
10100124760201109,-57988.83,
10100124760201110,0.0,
10100124765200801,-300058.46,
10100124765200802,-113839.11,0.0
10100124765200803,-213801.47,0.0
10100124765200804,-154416.88,0.0
10100124765200805,-158127.06,0.0
10100124765200806,-232181.49,0.0
10100124765200807,-227404.11,0.0
10100124765200808,-288013.14,0.0
10100124765200809,0.0,
10100124765200810,-380008.95,0.0
10100124765200811,-372363.71,0.0
10100124765200812,8450.86,
10100124765200901,-54128.42,95871.58
10100124765200902,-66037.7,8450.86
10100124765200903,-266022.21,8450.86
10100124765200904,-273184.33,8450.86
10100124765200905,-96193.38,8450.86
10100124765200906,-116802.44,8450.86
10100124765200907,8450.86,
10100124765200908,-201371.36,8450.86
10100124765200909,-171877.47,8450.86
10100124765200910,-137259.06,8450.86
10100124765200911,8450.86,
10100124765200912,8450.86,
10100124765201001,-264677.13,8450.86
10100124765201002,65456.78,
10100124765201003,-88384.3,0.0
10100124765201004,-235166.5,0.0
10100124765201005,-200993.3,0.0
10100124765201006,-131942.39,0.0
10100124765201007,-142814.36,0.0
10100124765201008,-220034.64,0.0
10100124765201009,-255168.77,0.0
10100124765201010,-200945.63,0.0
10100124765201011,-210416.39,0.0
10100124765201012,0.0,
10100124765201101,-94022.25,
10100124765201102,-86143.2,0.0
10100124765201103,-96768.29,0.0
10100124765201104,-104885.04,0.0
10100124765201105,-152404.94,0.0
10100124765201106,-122279.64,0.0
10100124765201107,-142873.18,0.0
10100124765201108,-213012.24,
10100124765201109,-234079.39,0.0
10100124765201110,-212140.76,0.0
10100124765201111,0.0,
10100124766200801,-23615.24,
10100124766200802,640.9,
10100124766200803,-21202.22,
10100124766200804,879.97,
10100124766200805,879.97,
10100124766200806,879.97,
10100124766200807,-44697.77,
10100124766200808,-39372.29,
10100124766200809,0.0,
10100124766200810,879.97,
10100124766200811,36083.9,
10100124766200812,879.97,
10100124766200901,879.97,
10100124766200902,879.97,
10100124766200903,879.97,
10100124766200904,-29150.9,
10100124766200905,879.97,
10100124766200906,879.97,
10100124766200907,41057.97,
10100124766200908,879.97,
10100124766200909,879.97,
10100124766200910,879.97,
10100124766200911,879.97,
10100124766200912,879.97,
10100124766201001,-32125.54,
10100124766201002,-22801.35,879.97
10100124766201003,879.97,
10100124766201004,879.97,
10100124766201005,879.97,
10100124766201006,879.97,
10100124766201007,879.97,
10100124766201008,879.97,
10100124766201009,879.97,
10100124766201010,879.97,
10100124766201011,879.97,
10100124766201012,879.97,
10100124766201101,-35607.48,
10100124766201102,879.97,
10100124766201103,879.97,
10100124766201104,879.97,
10100124766201105,879.97,
10100124766201106,34900.95,
10100124766201107,-29040.7,879.97
10100124766201108,0.0,
10100124766201109,-20491.53,
10100124766201110,879.97,
10100124767200801,0.0,
10100124767200802,0.0,
10100124767200803,0.0,
10100124767200804,0.0,
10100124767200805,0.0,
10100124767200806,0.0,
10100124767200807,0.0,
10100124767200808,0.0,
10100124767200809,0.0,
10100124767200810,0.0,
10100124767200811,0.0,
10100124767200812,-112663.02,
10100124767200901,-24510.06,-18880.0
10100124767200902,-12821.21,
10100124767200903,-60573.05,
10100124767200904,-92848.1,
10100124767200905,0.0,
10100124767200906,0.0,
10100124767200907,0.0,
10100124767200908,0.0,
10100124767200909,0.0,
10100124767200910,0.0,
10100124767200911,0.0,
10100124767200912,0.0,
10100124767201001,-86906.78,
10100124767201002,-159024.67,
10100124767201003,59853.94,
10100124767201004,0.0,
10100124767201005,0.0,
10100124767201006,0.0,
10100124767201007,0.0,
10100124767201008,0.0,
10100124767201009,-1197.0,
10100124767201010,0.0,
10100124804200801,242430.65,
10100124804200805,-600.0,
10100124916200801,0.0,
10100124916200802,0.0,
10100124916200803,0.0,
10100124916200804,0.0,
10100124916200805,0.0,
10100124916200806,0.0,
10100124916200807,0.0,
10100124916200808,0.0,
10100124916200809,0.0,
10100124916200810,0.0,
10100124916200811,0.0,
10100124916200812,0.0,
10100124916200901,0.0,
10100124916200902,0.0,
10100124916200903,0.0,
10100124916200904,0.0,
10100124916200905,0.0,
10100124916200906,0.0,
10100124916200907,-22997.63,-91.99
10100124916200908,-18575.3,-96.96
10100124916200909,-100.64,
10100124916200910,-100.64,
10100124916200911,-104.67,
10100124916200912,-104.88,1.12
10100124916201001,3.12,
10100124916201002,-22441.13,3.12
10100124916201003,0.0,
10100124916201004,0.0,
10100124916201005,0.0,
10100124916201006,0.0,
10100124916201007,-78714.23,0.0
10100124916201008,0.0,
10100124916201009,31.26,
10100124916201010,-9500.0,
10100124916201106,0.0,
10100124972200801,0.0,
10100124972200802,-2386.0,
10100124972200803,0.0,
10100124972200804,-6033.39,
10100124972200805,0.01,
10100124972200806,-6932.59,
10100124972200807,-7932.51,
10100124972200808,-15254.8,-8454.8
10100124972200809,-9271.73,
10100124972200810,-11864.83,
10100124972200811,-13811.63,
10100124972200812,1510.84,
10100124972200901,-6602.85,0.15
10100124972200902,-6516.0,0.0
10100124972200903,-7078.77,
10100124972200904,0.44,
10100124972200905,0.02,
10100124972200906,78.18,
10100124972200907,0.0,
10100124972200908,-6493.87,
10100124972200909,0.01,
10100124972200910,-23123.92,-9623.92
10100124972200911,-16704.66,-10034.66
10100124972200912,0.03,
10100124972201001,-8740.41,0.09
10100124972201002,-5548.16,0.04
10100124972201003,-6387.92,-3798.92
10100124972201004,-10966.66,0.34
10100124972201005,-10194.42,-6458.42
10100124972201006,-8016.33,0.0
10100124972201007,-7229.42,0.0
10100124972201008,-38109.12,0.0
10100124972201009,-72764.43,0.0
10100124972201010,-63272.05,566999.95
10100124972201011,-60200.71,-54200.71
10100124972201012,0.0,
10100124972201101,0.0,
10100124972201102,-21873.14,0.0
10100124972201103,-12927.35,0.0
10100124972201104,-54884.74,0.0
10100124972201105,-44156.97,0.03
10100124972201106,-43476.11,0.0
10100124972201107,-60840.91,0.0
10100124972201108,-57007.07,0.0
10100124972201109,-58774.98,0.0
10100124972201110,-70548.82,0.0
10100124972201111,0.0,
10100124975200803,0.0,
10100124975200804,0.0,
10100124975200805,0.0,
10100124975200806,0.0,
10100124975200807,-6540.52,0.02
10100124975200808,0.02,
10100124975200809,-15658.98,
10100124975200810,0.0,
10100124975200811,0.0,
10100124975200812,0.0,
10100124975200901,-13107.15,
10100124975200902,-13343.08,0.0
10100124975200903,-2847.9,0.0
10100124975200904,0.0,
10100124975200905,0.0,
10100124975200906,0.0,
10100124975200907,0.0,
10100124975200908,0.0,
10100124975200909,0.0,
10100124975200910,-17972.79,0.0
10100124975200911,0.0,
10100124975201004,0.18,
10100124975201005,0.0,
10100124975201006,0.0,
10100124975201007,-32917.19,0.0
10100124975201008,-17922.57,0.0
10100124975201009,0.0,
10100124975201010,-22045.68,0.0
10100124975201011,-14804.13,0.0
10100124975201012,0.0,
10100124975201104,-515.26,0.0
10100124975201105,-21075.57,0.0
10100124975201106,-35929.79,0.0
10100124975201107,-14804.13,0.0
10100124975201108,0.0,
10100124975201109,0.0,
10100124975201110,-16609.94,0.0
10100124975201111,0.0,
10100125009200804,0.1,
10100125009200805,6.55,
10100125009200806,-27446.84,0.16
10100125009200807,-19524.7,0.3
10100125009200808,-16020.94,0.06
10100125009200809,0.55,
10100125009200810,-19838.95,14.85
10100125009200811,-15811.58,0.42
10100125009200812,0.31,
10100125009200901,-6940.61,
10100125009200912,0.0,
10100125009201010,-7865.67,
10100125009201011,-74453.27,
10100125009201012,0.82,
10100125009201101,-82362.05,
10100125009201102,-116764.99,
10100125009201103,-114570.64,
10100125009201104,-124266.0,
10100125009201105,-192876.68,
10100125009201106,-306350.56,-132270.07
10100125009201107,-282090.49,-149270.67
10100125009201108,-220656.9,
10100125009201109,-347393.12,
10100125009201110,-302303.88,
10100125084200801,-34572.06,
10100125084200802,0.0,
10100125084200803,0.0,
10100125084200804,0.0,
10100125084200805,0.0,
10100125084200806,0.0,
10100125084200807,0.0,
10100125084200808,0.0,
10100125084200809,0.0,
10100125084200810,0.0,
10100125084200811,0.0,
10100125084200812,0.0,
10100125084200901,-19267.07,0.0
10100125084200902,-23866.13,0.0
10100125084200903,0.0,
10100125084200904,0.0,
10100125084200905,-32996.77,0.0
10100125084200906,0.0,
10100125084200907,0.0,
10100125084200908,0.0,
10100125084200909,0.0,
10100125084200910,-43345.11,0.0
10100125084200911,0.0,
10100125084200912,-55261.95,0.0
10100125084201001,-18981.24,
10100125084201002,-62552.35,0.0
10100125084201003,0.0,
10100125084201004,5000.0,
10100125084201005,-42315.07,0.0
10100125084201006,-45823.45,5000.0
10100125084201007,0.0,
10100125084201008,-53794.53,0.0
10100125084201009,-32462.19,
10100125084201010,-30180.51,0.0
10100125084201011,-26410.51,0.0
10100125084201012,0.0,
10100125084201101,0.0,
10100125084201102,-31067.61,5000.0
10100125084201103,-27437.37,0.0
10100125084201104,3834.62,
10100125084201105,3834.54,
10100125084201106,-41685.38,3834.54
10100125084201107,-47690.02,0.0
10100125084201108,-45015.44,0.0
10100125084201109,-40491.38,3834.54
10100125084201110,-33158.88,0.0
10100125084201111,0.0,
10100125117200801,7645.64,
10100125117200802,-3977.12,
10100125117200803,25.22,
10100125117200804,0.29,
10100125117200805,27730.29,
10100125117200806,23528.77,
10100125117200807,1.71,
10100125117200808,3.83,
10100125117200809,14.25,
10100125117200810,-24476.35,
10100125117200811,-19424.98,
10100125117200812,8572.81,
10100125117200901,-6636.51,63.49
10100125117200902,9.9,
10100125117200903,-20028.76,
10100125117200904,-43059.5,
10100125117200905,-57805.55,
10100125117200906,-62721.2,
10100126917200801,0.0,
10100126917200802,-5986.6,13.4
10100126917200803,-2236.74,
10100126917200804,0.76,
10100126917200805,1.48,
10100126917200806,-27100.13,-5241.13
10100126917200807,-31756.72,1.56
10100126917200808,-38397.49,0.42
10100126917200809,-37676.49,-7117.9
10100126917200810,-40011.59,0.0
10100126917200811,-32137.28,0.72
10100126917200812,0.07,
10100126917200901,-8934.22,
10100126917200902,-36692.25,
10100126917200903,-50796.12,
10100126917200904,-64899.99,
10100126917200905,-79003.86,
10100126917200906,-93107.73,
10100126917200912,-3034.64,
10100126917201001,-36004.12,
10100126917201002,-52579.28,
10100126917201003,-60199.33,
10100126917201010,-7269.11,
10100126917201011,-71711.5,
10100126917201012,-29493.15,
10100126917201101,-77827.5,
10100126917201102,-109871.43,
10100126917201103,-104578.14,-46468.01
10100126917201104,0.0,
10100132626200801,-116366.8,
10100132626200802,-7000.0,0.0
10100132626200803,-70025.7,1.0
10100132626200804,-53743.49,0.0
10100132626200805,-48974.73,0.0
10100132626200806,-50169.52,
10100132626200807,-108276.37,
10100132626200808,-123258.8,
10100132626200809,-180327.06,
10100132626200810,-234034.53,0.0
10100132626200811,-132233.17,-78525.7
10100132626200812,0.0,
10100132626200901,-98212.25,
10100132626200902,-86272.78,0.0
10100132626200903,-80071.35,0.0
10100132626200904,0.0,
10100132626200905,-0.6,
10100132626200906,-70176.04,
10100132626200907,0.0,
10100132626200908,0.0,
10100132626200909,0.0,
10100132626200910,0.0,
10100132626200911,-98820.27,0.0
10100132626200912,0.0,
10100132626201001,-94287.31,
10100132626201002,-92472.75,0.0
10100132626201003,-92796.94,0.0
10100132626201004,0.0,
10100132626201005,0.0,
10100132626201006,0.0,
10100132626201007,0.0,
10100132626201008,0.0,
10100132626201009,0.0,
10100132626201010,0.0,
10100132626201011,0.0,
10100132626201012,0.0,
10100132626201101,0.0,
10100132626201102,-90405.56,0.0
10100132626201103,0.0,
10100132626201104,-78643.56,
10100132626201105,-54974.64,0.0
10100132626201106,0.0,
10100132626201107,-66429.18,0.0
10100132626201108,0.0,
10100132626201109,0.0,
10100132626201110,0.0,
10100132629200801,-40682.96,
10100132629200802,-114315.4,1831.83
10100132629200803,-44902.92,0.0
10100132629200804,-48662.43,0.0
10100132629200805,-29737.6,0.0
10100132629200806,-37548.33,
10100132629200807,0.0,
10100132629200808,-48458.58,0.0
10100132629200809,-50051.43,0.0
10100132629200810,-47477.15,0.0
10100132629200811,-50059.91,0.0
10100132629200812,0.0,
10100132629200901,-72937.81,
10100132629200902,-34693.09,
10100132629200903,-46850.4,0.0
10100132629200904,-57415.15,0.0
10100132629200905,-105207.94,0.0
10100132629200906,-50394.44,0.0
10100132629200907,-62730.72,0.0
10100132629200908,-55174.37,-441.39
10100132629200909,0.0,
10100132629200910,0.0,
10100132629200911,0.0,
10100132629200912,0.0,
10100132629201001,0.0,
10100132629201002,-50874.8,0.0
10100132629201003,0.0,
10100132629201004,-54886.16,0.0
10100132629201005,-54025.1,0.0
10100132629201006,-56831.73,0.0
10100132629201007,-57060.92,0.0
10100132629201008,-52512.69,0.0
10100132629201009,0.0,
10100132629201010,-51970.4,0.0
10100132629201011,-55624.1,0.0
10100132629201012,0.0,
10100132629201101,0.0,
10100132629201102,-63171.93,0.0
10100132629201103,0.0,
10100132629201104,0.0,
10100132629201105,0.0,
10100132629201106,-55861.37,0.0
10100132629201107,-64010.61,0.0
10100132629201108,-62612.86,0.0
10100132629201109,0.0,
10100132629201110,-55624.1,0.0
10100132629201111,0.0,
10100132631200801,0.0,
10100132631200802,110636.51,
10100132631200803,0.0,
10100132631200804,0.0,
10100132631200805,-100105.23,
10100132631200806,-93916.19,
10100132631200807,0.0,
10100132631200808,0.0,
10100132631200809,0.0,
10100132631200810,0.0,
10100132631200811,0.0,
10100132631200812,0.0,
10100132631200901,-94913.9,
10100132631200902,-82200.02,
10100132631200903,0.0,
10100132631200904,0.0,
10100132631200905,0.0,
10100132631200906,0.0,
10100132631200907,0.0,
10100132631200908,-51288.16,
10100132631200909,0.0,
10100132631200910,0.0,
10100132631200911,-95313.99,0.0
10100132631200912,2473.05,
10100132631201001,-48844.03,0.0
10100132631201002,-42147.48,0.0
10100132631201003,-45930.45,0.0
10100132631201004,-39215.14,0.0
10100132631201005,-31280.68,0.0
10100132631201006,-38158.64,0.0
10100132631201007,-31161.53,0.0
10100132631201008,-30039.45,0.0
10100132631201009,-28108.22,0.0
10100132631201010,-32534.17,-134.84
10100132631201011,-33131.52,-142.12
10100132631201012,-318.66,
10100132631201101,-318.66,
10100132631201102,-47266.44,-434.23
10100132631201103,-453.34,
10100132631201104,-474.19,
10100132631201105,-18.97,
